START DATE,START DATE2,START TIME,END_DATE*,END DATE,END TIME,TIME DIFFERENCE,CATEGORY*,START*,STOP*,MILES*,HOUR DIFFERENCE,PURPOSE*,SPEED,,,,,,,,
14-06-2016,14-06-2016,4:09:00 PM,14-06-2016,14-06-2016,4:39:00 PM,00:30,Business,San Francisco,Emeryville,11.6,0.5,Meeting,23.2,,,,,,,,
14-06-2016,14-06-2016,5:15:00 PM,14-06-2016,14-06-2016,5:24:00 PM,00:09,Business,Emeryville,Oakland,5.1,0.15,Meeting,34,,,,,,,,
14-06-2016,14-06-2016,5:27:00 PM,14-06-2016,14-06-2016,5:57:00 PM,00:30,Business,Downtown,Bay Farm Island,9.3,0.5,Errand/Supplies,18.6,,,,,,,,
15-06-2016,15-06-2016,1:46:00 AM,15-06-2016,15-06-2016,2:06:00 AM,00:20,Business,Kenner,New Orleans,12.4,0.33,Between Offices,37.2,,,,,,,,
15-06-2016,15-06-2016,3:26:00 PM,15-06-2016,15-06-2016,3:34:00 PM,00:08,Business,CBD,Lower Garden District,1.9,0.13,Between Offices,14.25,,,,,,,,
15-06-2016,15-06-2016,4:37:00 PM,15-06-2016,15-06-2016,5:02:00 PM,00:25,Business,Lower Garden District,Lakeview,6.4,0.42,Customer Visit,15.36,,,,,,,,
15-06-2016,15-06-2016,5:29:00 PM,15-06-2016,15-06-2016,5:49:00 PM,00:20,Personal,Lakeview,Storyville,5.5,0.33,,16.5,,,,,,,,
15-06-2016,15-06-2016,7:52:00 PM,15-06-2016,15-06-2016,7:58:00 PM,00:06,Business,Storyville,Faubourg Marigny,1.5,0.1,Meal/Entertain,15,,,,,,,,
16-06-2016,16-06-2016,1:36:00 PM,16-06-2016,16-06-2016,2:30:00 PM,00:54,Business,New Orleans,Metairie,14.5,0.9,,16.11111111,,,,,,,,
16-06-2016,16-06-2016,2:42:00 PM,16-06-2016,16-06-2016,2:46:00 PM,00:04,Business,Metairie,Kenner,2.7,0.07,,40.5,,,,,,,,
16-06-2016,16-06-2016,3:17:00 PM,16-06-2016,16-06-2016,3:41:00 PM,00:24,Business,Kenner,New Orleans,15,0.4,,37.5,,,,,,,,
16-06-2016,16-06-2016,7:39:00 PM,16-06-2016,16-06-2016,7:56:00 PM,00:17,Business,New Orleans,Kenner,12.9,0.28,,45.52941176,,,,,,,,
16-06-2016,16-06-2016,9:43:00 PM,16-06-2016,16-06-2016,9:56:00 PM,00:13,Business,Kenner,New Orleans,13.6,0.22,,62.76923077,,,,,,,,
17-06-2016,17-06-2016,4:11:00 PM,17-06-2016,17-06-2016,4:44:00 PM,00:33,Business,New Orleans,Kenner,12.2,0.55,,22.18181818,,,,,,,,
18-06-2016,18-06-2016,12:29:00 AM,18-06-2016,18-06-2016,12:51:00 AM,00:22,Business,Morrisville,Cary,8.7,0.37,,23.72727273,,,,,,,,
19-06-2016,19-06-2016,2:39:00 AM,19-06-2016,19-06-2016,2:50:00 AM,00:11,Business,Cary,Raleigh,6,0.18,,32.72727273,,,,,,,,
19-06-2016,19-06-2016,5:51:00 AM,19-06-2016,19-06-2016,6:00:00 AM,00:09,Business,Raleigh,Cary,5.9,0.15,,39.33333333,,,,,,,,
21-06-2016,21-06-2016,3:39:00 PM,21-06-2016,21-06-2016,4:08:00 PM,00:29,Business,Cary,Raleigh,19.3,0.48,,39.93103448,,,,,,,,
21-06-2016,21-06-2016,5:11:00 PM,21-06-2016,21-06-2016,6:02:00 PM,00:51,Business,Raleigh,Cary,16.6,0.85,Meal/Entertain,19.52941176,,,,,,,,
24-06-2016,24-06-2016,10:41:00 AM,24-06-2016,24-06-2016,10:57:00 AM,00:16,Business,Whitebridge,Waverly Place,7.1,0.27,Meal/Entertain,26.625,,,,,,,,
24-06-2016,24-06-2016,11:54:00 AM,24-06-2016,24-06-2016,12:01:00 PM,00:07,Business,Waverly Place,Macgregor Downs,2.1,0.12,Meal/Entertain,18,,,,,,,,
24-06-2016,24-06-2016,12:19:00 PM,24-06-2016,24-06-2016,12:37:00 PM,00:18,Business,Cary,Raleigh,8.6,0.3,Errand/Supplies,28.66666667,,,,,,,,
24-06-2016,24-06-2016,12:50:00 PM,24-06-2016,24-06-2016,1:12:00 PM,00:22,Business,Raleigh,Morrisville,9,0.37,Errand/Supplies,24.54545455,,,,,,,,
24-06-2016,24-06-2016,1:18:00 PM,24-06-2016,24-06-2016,1:27:00 PM,00:09,Business,Morrisville,Cary,3.1,0.15,Errand/Supplies,20.66666667,,,,,,,,
24-06-2016,24-06-2016,2:01:00 PM,24-06-2016,24-06-2016,2:20:00 PM,00:19,Business,Cary,Morrisville,8.4,0.32,Temporary Site,26.52631579,,,,,,,,
24-06-2016,24-06-2016,8:44:00 PM,24-06-2016,24-06-2016,9:02:00 PM,00:18,Business,Kenner,New Orleans,12.8,0.3,,42.66666667,,,,,,,,
25-06-2016,25-06-2016,9:03:00 AM,25-06-2016,25-06-2016,9:12:00 AM,00:09,Business,CBD,Bywater,4.5,0.15,,30,,,,,,,,
25-06-2016,25-06-2016,9:15:00 AM,25-06-2016,25-06-2016,10:08:00 AM,00:53,Business,New Orleans,Chalmette,11.8,0.88,Between Offices,13.35849057,,,,,,,,
25-06-2016,25-06-2016,10:18:00 AM,25-06-2016,25-06-2016,10:25:00 AM,00:07,Business,Chalmette,Arabi,1.1,0.12,Errand/Supplies,9.428571429,,,,,,,,
25-06-2016,25-06-2016,10:50:00 AM,25-06-2016,25-06-2016,11:18:00 AM,00:28,Business,Arabi,Metairie,17,0.47,Meal/Entertain,36.42857143,,,,,,,,
25-06-2016,25-06-2016,11:25:00 AM,25-06-2016,25-06-2016,11:34:00 AM,00:09,Business,Pontchartrain Shores,Pontchartrain Shores,1.7,0.15,Meeting,11.33333333,,,,,,,,
25-06-2016,25-06-2016,11:53:00 AM,25-06-2016,25-06-2016,1:21:00 PM,01:28,Business,Metairie,New Orleans,15.5,1.47,Meeting,10.56818182,,,,,,,,
25-06-2016,25-06-2016,7:47:00 PM,25-06-2016,25-06-2016,7:58:00 PM,00:11,Business,Storyville,Marigny,1.6,0.18,,8.727272727,,,,,,,,
25-06-2016,25-06-2016,11:19:00 PM,25-06-2016,25-06-2016,11:26:00 PM,00:07,Business,Marigny,Storyville,1.5,0.12,,12.85714286,,,,,,,,
26-06-2016,26-06-2016,5:43:00 PM,26-06-2016,26-06-2016,6:18:00 PM,00:35,Business,New Orleans,Kenner,12.6,0.58,Meeting,21.6,,,,,,,,
26-06-2016,26-06-2016,6:45:00 PM,26-06-2016,26-06-2016,7:12:00 PM,00:27,Business,Pontchartrain Shores,Pontchartrain Shores,4.8,0.45,,10.66666667,,,,,,,,
26-06-2016,26-06-2016,7:41:00 PM,26-06-2016,26-06-2016,7:50:00 PM,00:09,Business,Kenner,Kenner,2.2,0.15,,14.66666667,,,,,,,,
26-06-2016,26-06-2016,9:14:00 PM,26-06-2016,26-06-2016,9:42:00 PM,00:28,Business,Kenner,New Orleans,13,0.47,,27.85714286,,,,,,,,
27-06-2016,27-06-2016,7:37:00 AM,27-06-2016,27-06-2016,8:48:00 AM,01:11,Business,New Orleans,Covington,46.9,1.18,,39.63380282,,,,,,,,
27-06-2016,27-06-2016,8:51:00 AM,27-06-2016,27-06-2016,9:00:00 AM,00:09,Business,Covington,Covington,2.5,0.15,,16.66666667,,,,,,,,
27-06-2016,27-06-2016,9:05:00 AM,27-06-2016,27-06-2016,9:33:00 AM,00:28,Business,Covington,Covington,8.6,0.47,,18.42857143,,,,,,,,
27-06-2016,27-06-2016,9:43:00 AM,27-06-2016,27-06-2016,10:08:00 AM,00:25,Business,Covington,Covington,5.2,0.42,,12.48,,,,,,,,
27-06-2016,27-06-2016,10:22:00 AM,27-06-2016,27-06-2016,10:39:00 AM,00:17,Business,Covington,Covington,7.6,0.28,,26.82352941,,,,,,,,
27-06-2016,27-06-2016,10:51:00 AM,27-06-2016,27-06-2016,10:58:00 AM,00:07,Business,Covington,Covington,1.8,0.12,,15.42857143,,,,,,,,
27-06-2016,27-06-2016,11:06:00 AM,27-06-2016,27-06-2016,11:24:00 AM,00:18,Business,Covington,Mandeville,4.7,0.3,,15.66666667,,,,,,,,
27-06-2016,27-06-2016,11:30:00 AM,27-06-2016,27-06-2016,11:42:00 AM,00:12,Business,Mandeville,Mandeville,2.8,0.2,,14,,,,,,,,
27-06-2016,27-06-2016,12:22:00 PM,27-06-2016,27-06-2016,1:02:00 PM,00:40,Business,Mandeville,Metairie,30,0.67,,45,,,,,,,,
27-06-2016,27-06-2016,1:56:00 PM,27-06-2016,27-06-2016,2:05:00 PM,00:09,Business,Metairie,Kenner,4.4,0.15,,29.33333333,,,,,,,,
27-06-2016,27-06-2016,9:09:00 PM,27-06-2016,27-06-2016,9:19:00 PM,00:10,Business,Jamestown Court,Jamestown Court,1,0.17,,6,,,,,,,,
28-06-2016,28-06-2016,12:48:00 AM,28-06-2016,28-06-2016,1:05:00 AM,00:17,Business,Morrisville,Cary,8.2,0.28,Customer Visit,28.94117647,,,,,,,,
28-06-2016,28-06-2016,8:13:00 PM,28-06-2016,28-06-2016,8:33:00 PM,00:20,Business,Cary,Durham,10.4,0.33,Meeting,31.2,,,,,,,,
28-06-2016,28-06-2016,11:34:00 PM,28-06-2016,28-06-2016,11:59:00 PM,00:25,Business,Durham,Cary,9.9,0.42,Meeting,23.76,,,,,,,,
28-06-2016,28-06-2016,11:34:00 PM,28-06-2016,28-06-2016,11:59:00 PM,00:25,Business,Durham,Cary,9.9,0.42,Meeting,23.76,,,,,,,,
29-06-2016,29-06-2016,8:56:00 AM,29-06-2016,29-06-2016,9:24:00 AM,00:28,Business,Cary,Morrisville,7.3,0.47,,15.64285714,,,,,,,,
29-06-2016,29-06-2016,10:22:00 AM,29-06-2016,29-06-2016,10:38:00 AM,00:16,Business,Morrisville,Cary,7.4,0.27,,27.75,,,,,,,,
29-06-2016,29-06-2016,11:49:00 AM,29-06-2016,29-06-2016,11:51:00 AM,00:02,Business,Whitebridge,Westpark Place,1.6,0.03,,48,,,,,,,,
29-06-2016,29-06-2016,12:11:00 PM,29-06-2016,29-06-2016,12:16:00 PM,00:05,Business,Westpark Place,Whitebridge,1.8,0.08,,21.6,,,,,,,,
29-06-2016,29-06-2016,8:11:00 PM,29-06-2016,29-06-2016,8:29:00 PM,00:18,Business,Cary,Durham,10.4,0.3,Meeting,34.66666667,,,,,,,,
29-06-2016,29-06-2016,11:38:00 PM,30-06-2016,30-06-2016,12:00:00 AM,23:38,Business,Durham,Cary,9.9,23.63,Meeting,0.418899859,,,,,,,,
30-06-2016,30-06-2016,8:09:00 PM,30-06-2016,30-06-2016,8:26:00 PM,00:17,Business,Cary,Durham,9.9,0.28,Meeting,34.94117647,,,,,,,,
07-01-2016 00:00,07-01-2016,12:00:00 AM,07-01-2016 00:25,07-01-2016,12:25:00 AM,00:25,Business,Durham,Cary,9.9,0.42,Meeting,23.76,,,,,,,,
07-01-2016 09:34,07-01-2016,9:34:00 AM,07-01-2016 09:57,07-01-2016,9:57:00 AM,00:23,Business,Cary,Raleigh,13.3,0.38,Meeting,34.69565217,,,,,,,,
07-01-2016 12:36,07-01-2016,12:36:00 PM,07-01-2016 13:00,07-01-2016,1:00:00 PM,00:24,Business,Raleigh,Cary,11.3,0.4,Meeting,28.25,,,,,,,,
07-01-2016 20:06,07-01-2016,8:06:00 PM,07-01-2016 20:24,07-01-2016,8:24:00 PM,00:18,Business,Cary,Durham,10.5,0.3,Meeting,35,,,,,,,,
07-01-2016 23:48,07-01-2016,11:48:00 PM,07-02-2016 00:09,07-02-2016,12:09:00 AM,23:39,Business,Durham,Cary,9.9,23.65,Meeting,0.418604651,,,,,,,,
07-02-2016 20:18,07-02-2016,8:18:00 PM,07-02-2016 20:36,07-02-2016,8:36:00 PM,00:18,Business,Cary,Durham,10.1,0.3,Meeting,33.66666667,,,,,,,,
07-02-2016 23:48,07-02-2016,11:48:00 PM,07-03-2016 00:12,07-03-2016,12:12:00 AM,23:36,Business,Durham,Cary,9.9,23.6,Meeting,0.419491525,,,,,,,,
07-03-2016 00:28,07-03-2016,12:28:00 AM,07-03-2016 00:38,07-03-2016,12:38:00 AM,00:10,Business,Cary,Morrisville,3.1,0.17,Errand/Supplies,18.6,,,,,,,,
07-03-2016 03:02,07-03-2016,3:02:00 AM,07-03-2016 03:08,07-03-2016,3:08:00 AM,00:06,Business,Morrisville,Cary,3.1,0.1,Errand/Supplies,31,,,,,,,,
07-03-2016 20:00,07-03-2016,8:00:00 PM,07-03-2016 20:18,07-03-2016,8:18:00 PM,00:18,Business,Cary,Durham,9.9,0.3,Meeting,33,,,,,,,,
07-04-2016 00:32,07-04-2016,12:32:00 AM,07-04-2016 00:47,07-04-2016,12:47:00 AM,00:15,Business,Durham,Cary,9.9,0.25,Meeting,39.6,,,,,,,,
07-04-2016 17:31,07-04-2016,5:31:00 PM,07-04-2016 17:49,07-04-2016,5:49:00 PM,00:18,Business,Whitebridge,Summerwinds,8.8,0.3,Meeting,29.33333333,,,,,,,,
07-04-2016 18:23,07-04-2016,6:23:00 PM,07-04-2016 18:49,07-04-2016,6:49:00 PM,00:26,Business,Summerwinds,Whitebridge,8.7,0.43,Temporary Site,20.07692308,,,,,,,,
07-04-2016 20:00,07-04-2016,8:00:00 PM,07-04-2016 20:17,07-04-2016,8:17:00 PM,00:17,Business,Cary,Durham,11.8,0.28,Meeting,41.64705882,,,,,,,,
07-05-2016 00:00,07-05-2016,12:00:00 AM,07-05-2016 00:05,07-05-2016,12:05:00 AM,00:05,Business,Parkwood,Parkwood,1.2,0.08,Errand/Supplies,14.4,,,,,,,,
07-05-2016 00:08,07-05-2016,12:08:00 AM,07-05-2016 00:28,07-05-2016,12:28:00 AM,00:20,Business,Durham,Cary,9.9,0.33,Meeting,29.7,,,,,,,,
07-05-2016 16:48,07-05-2016,4:48:00 PM,07-05-2016 16:52,07-05-2016,4:52:00 PM,00:04,Business,Whitebridge,Whitebridge,0.6,0.07,Errand/Supplies,9,,,,,,,,
07-05-2016 20:06,07-05-2016,8:06:00 PM,07-05-2016 20:26,07-05-2016,8:26:00 PM,00:20,Business,Cary,Durham,9.9,0.33,,29.7,,,,,,,,
07-05-2016 22:41,07-05-2016,10:41:00 PM,07-05-2016 23:02,07-05-2016,11:02:00 PM,00:21,Business,Durham,Morrisville,8.6,0.35,,24.57142857,,,,,,,,
07-06-2016 00:33,07-06-2016,12:33:00 AM,07-06-2016 00:53,07-06-2016,12:53:00 AM,00:20,Business,Morrisville,Cary,6.3,0.33,Meal/Entertain,18.9,,,,,,,,
07-06-2016 09:06,07-06-2016,9:06:00 AM,07-06-2016 09:25,07-06-2016,9:25:00 AM,00:19,Business,Cary,Durham,9.9,0.32,Meeting,31.26315789,,,,,,,,
07-06-2016 12:48,07-06-2016,12:48:00 PM,07-06-2016 13:08,07-06-2016,1:08:00 PM,00:20,Business,Durham,Cary,9.9,0.33,,29.7,,,,,,,,
07-06-2016 20:04,07-06-2016,8:04:00 PM,07-06-2016 20:14,07-06-2016,8:14:00 PM,00:10,Business,Cary,Morrisville,3.3,0.17,Meal/Entertain,19.8,,,,,,,,
07-06-2016 23:46,07-06-2016,11:46:00 PM,07-06-2016 23:59,07-06-2016,11:59:00 PM,00:13,Business,Morrisville,Cary,3.1,0.22,Customer Visit,14.30769231,,,,,,,,
07-07-2016 08:22,07-07-2016,8:22:00 AM,07-07-2016 08:50,07-07-2016,8:50:00 AM,00:28,Business,Cary,Morrisville,7.9,0.47,Temporary Site,16.92857143,,,,,,,,
07-07-2016 10:27,07-07-2016,10:27:00 AM,07-07-2016 10:33,07-07-2016,10:33:00 AM,00:06,Business,Morrisville,Cary,8.9,0.1,,89,,,,,,,,
07-07-2016 12:59,07-07-2016,12:59:00 PM,07-07-2016 13:35,07-07-2016,1:35:00 PM,00:36,Business,Kenner,New Orleans,12.8,0.6,,21.33333333,,,,,,,,
07-08-2016 09:50,07-08-2016,9:50:00 AM,07-08-2016 10:13,07-08-2016,10:13:00 AM,00:23,Business,CBD,Pontchartrain Beach,7.7,0.38,,20.08695652,,,,,,,,
07-08-2016 10:51,07-08-2016,10:51:00 AM,07-08-2016 11:12,07-08-2016,11:12:00 AM,00:21,Business,Pontchartrain Beach,CBD,7,0.35,,20,,,,,,,,
07-08-2016 13:48,07-08-2016,1:48:00 PM,07-08-2016 14:11,07-08-2016,2:11:00 PM,00:23,Business,New Orleans,Metairie,12.5,0.38,,32.60869565,,,,,,,,
07-08-2016 17:11,07-08-2016,5:11:00 PM,07-08-2016 17:30,07-08-2016,5:30:00 PM,00:19,Business,Kenner,New Orleans,13.2,0.32,,41.68421053,,,,,,,,
07-09-2016 09:03,07-09-2016,9:03:00 AM,07-09-2016 09:46,07-09-2016,9:46:00 AM,00:43,Business,New Orleans,Kenner,13,0.72,,18.13953488,,,,,,,,
07-09-2016 09:52,07-09-2016,9:52:00 AM,07-09-2016 10:06,07-09-2016,10:06:00 AM,00:14,Business,Kenner,Metairie,4.9,0.23,,21,,,,,,,,
07-09-2016 10:15,07-09-2016,10:15:00 AM,07-09-2016 10:33,07-09-2016,10:33:00 AM,00:18,Business,Metairie,New Orleans,8.5,0.3,,28.33333333,,,,,,,,
07-10-2016 14:10,07-10-2016,2:10:00 PM,07-10-2016 14:17,07-10-2016,2:17:00 PM,00:07,Business,CBD,St Thomas,1.3,0.12,,11.14285714,,,,,,,,
07-10-2016 16:04,07-10-2016,4:04:00 PM,07-10-2016 16:15,07-10-2016,4:15:00 PM,00:11,Business,St Thomas,CBD,1.8,0.18,,9.818181818,,,,,,,,
07-10-2016 18:05,07-10-2016,6:05:00 PM,07-10-2016 18:21,07-10-2016,6:21:00 PM,00:16,Business,New Orleans,Kenner,13.6,0.27,,51,,,,,,,,
07-10-2016 19:51,07-10-2016,7:51:00 PM,07-10-2016 20:08,07-10-2016,8:08:00 PM,00:17,Business,Kenner,New Orleans,13.4,0.28,,47.29411765,,,,,,,,
07-12-2016 16:10,07-12-2016,4:10:00 PM,07-12-2016 16:45,07-12-2016,4:45:00 PM,00:35,Business,New Orleans,Kenner,12.3,0.58,,21.08571429,,,,,,,,
07-12-2016 19:21,07-12-2016,7:21:00 PM,07-12-2016 19:26,07-12-2016,7:26:00 PM,00:05,Personal,Kenner,Kenner,1.4,0.08,,16.8,,,,,,,,
07-12-2016 23:47,07-12-2016,11:47:00 PM,13-07-2016,13-07-2016,12:11:00 AM,23:36,Personal,Morrisville,Cary,8.7,23.6,,0.368644068,,,,,,,,
13-07-2016,13-07-2016,12:39:00 PM,13-07-2016,13-07-2016,1:20:00 PM,00:41,Personal,Cary,Morrisville,23.5,0.68,,34.3902439,,,,,,,,
13-07-2016,13-07-2016,1:25:00 PM,13-07-2016,13-07-2016,1:39:00 PM,00:14,Personal,Morrisville,Morrisville,2.2,0.23,,9.428571429,,,,,,,,
13-07-2016,13-07-2016,1:42:00 PM,13-07-2016,13-07-2016,1:54:00 PM,00:12,Personal,Morrisville,Cary,4.4,0.2,,22,,,,,,,,
14-07-2016,14-07-2016,3:51:00 PM,14-07-2016,14-07-2016,3:59:00 PM,00:08,Personal,Cary,Morrisville,3.3,0.13,,24.75,,,,,,,,
14-07-2016,14-07-2016,4:03:00 PM,14-07-2016,14-07-2016,4:34:00 PM,00:31,Business,Morrisville,Morrisville,11.8,0.52,Errand/Supplies,22.83870968,,,,,,,,
14-07-2016,14-07-2016,4:39:00 PM,14-07-2016,14-07-2016,8:05:00 PM,03:26,Business,Morrisville,Banner Elk,195.3,3.43,,56.88349515,,,,,,,,
15-07-2016,15-07-2016,11:32:00 AM,15-07-2016,15-07-2016,11:53:00 AM,00:21,Personal,Banner Elk,Banner Elk,8.3,0.35,,23.71428571,,,,,,,,
15-07-2016,15-07-2016,12:09:00 PM,15-07-2016,15-07-2016,12:19:00 PM,00:10,Personal,Banner Elk,Banner Elk,3.2,0.17,,19.2,,,,,,,,
15-07-2016,15-07-2016,12:35:00 PM,15-07-2016,15-07-2016,1:15:00 PM,00:40,Personal,Banner Elk,Elk Park,22.4,0.67,,33.6,,,,,,,,
15-07-2016,15-07-2016,3:03:00 PM,15-07-2016,15-07-2016,3:33:00 PM,00:30,Personal,Elk Park,Banner Elk,12.2,0.5,,24.4,,,,,,,,
15-07-2016,15-07-2016,3:40:00 PM,15-07-2016,15-07-2016,3:52:00 PM,00:12,Personal,Banner Elk,Banner Elk,4.5,0.2,,22.5,,,,,,,,
16-07-2016,16-07-2016,1:14:00 PM,16-07-2016,16-07-2016,2:10:00 PM,00:56,Personal,Banner Elk,Newland,28.1,0.93,,30.10714286,,,,,,,,
16-07-2016,16-07-2016,2:14:00 PM,16-07-2016,16-07-2016,2:30:00 PM,00:16,Personal,Newland,Newland,3.8,0.27,,14.25,,,,,,,,
16-07-2016,16-07-2016,3:29:00 PM,16-07-2016,16-07-2016,4:57:00 PM,01:28,Personal,Newland,Boone,41.9,1.47,,28.56818182,,,,,,,,
16-07-2016,16-07-2016,7:42:00 PM,16-07-2016,16-07-2016,8:35:00 PM,00:53,Personal,Boone,Banner Elk,23.8,0.88,,26.94339623,,,,,,,,
16-07-2016,16-07-2016,9:45:00 PM,16-07-2016,16-07-2016,10:18:00 PM,00:33,Personal,Banner Elk,Banner Elk,13,0.55,,23.63636364,,,,,,,,
16-07-2016,16-07-2016,10:50:00 PM,16-07-2016,16-07-2016,11:03:00 PM,00:13,Business,Banner Elk,Banner Elk,4.4,0.22,Errand/Supplies,20.30769231,,,,,,,,
17-07-2016,17-07-2016,11:23:00 AM,17-07-2016,17-07-2016,11:50:00 AM,00:27,Personal,Banner Elk,Boone,15.1,0.45,Charity ($),33.55555556,,,,,,,,
17-07-2016,17-07-2016,12:20:00 PM,17-07-2016,17-07-2016,3:25:00 PM,03:05,Personal,Boone,Cary,180.2,3.08,Commute,58.44324324,,,,,,,,
18-07-2016,18-07-2016,10:37:00 AM,18-07-2016,18-07-2016,10:49:00 AM,00:12,Personal,Cary,Morrisville,4.1,0.2,Moving,20.5,,,,,,,,
18-07-2016,18-07-2016,10:54:00 AM,18-07-2016,18-07-2016,11:15:00 AM,00:21,Personal,Morrisville,Cary,6.1,0.35,Moving,17.42857143,,,,,,,,
18-07-2016,18-07-2016,11:25:00 AM,18-07-2016,18-07-2016,11:36:00 AM,00:11,Personal,Northwoods,Preston,3.3,0.18,Moving,18,,,,,,,,
18-07-2016,18-07-2016,11:40:00 AM,18-07-2016,18-07-2016,11:56:00 AM,00:16,Personal,Preston,Whitebridge,4.7,0.27,Moving,17.625,,,,,,,,
18-07-2016,18-07-2016,5:12:00 PM,18-07-2016,18-07-2016,5:33:00 PM,00:21,Business,Cary,Apex,7.2,0.35,Meeting,20.57142857,,,,,,,,
18-07-2016,18-07-2016,6:32:00 PM,18-07-2016,18-07-2016,6:47:00 PM,00:15,Business,Apex,Cary,5.5,0.25,Meal/Entertain,22,,,,,,,,
18-07-2016,18-07-2016,7:07:00 PM,18-07-2016,18-07-2016,7:14:00 PM,00:07,Business,Cary,Morrisville,3.3,0.12,Meal/Entertain,28.28571429,,,,,,,,
18-07-2016,18-07-2016,8:28:00 PM,18-07-2016,18-07-2016,8:32:00 PM,00:04,Business,Hazelwood,Weston,0.9,0.07,Errand/Supplies,13.5,,,,,,,,
18-07-2016,18-07-2016,9:11:00 PM,18-07-2016,18-07-2016,9:19:00 PM,00:08,Business,Morrisville,Cary,3.8,0.13,Meal/Entertain,28.5,,,,,,,,
19-07-2016,19-07-2016,10:35:00 AM,19-07-2016,19-07-2016,10:51:00 AM,00:16,Business,Whitebridge,Stonewater,6.4,0.27,Customer Visit,24,,,,,,,,
19-07-2016,19-07-2016,10:56:00 AM,19-07-2016,19-07-2016,11:11:00 AM,00:15,Business,Stonewater,Lexington Park at Amberly,3,0.25,Meeting,12,,,,,,,,
19-07-2016,19-07-2016,11:30:00 AM,19-07-2016,19-07-2016,12:00:00 PM,00:30,Business,Lexington Park at Amberly,Whitebridge,8.7,0.5,Meal/Entertain,17.4,,,,,,,,
19-07-2016,19-07-2016,5:14:00 PM,19-07-2016,19-07-2016,5:24:00 PM,00:10,Business,Whitebridge,Chessington,3.9,0.17,Errand/Supplies,23.4,,,,,,,,
19-07-2016,19-07-2016,5:50:00 PM,19-07-2016,19-07-2016,6:08:00 PM,00:18,Personal,Chessington,Whitebridge,4.8,0.3,,16,,,,,,,,
20-07-2016,20-07-2016,5:12:00 PM,20-07-2016,20-07-2016,5:24:00 PM,00:12,Personal,Whitebridge,Edgehill Farms,2.8,0.2,,14,,,,,,,,
20-07-2016,20-07-2016,5:50:00 PM,20-07-2016,20-07-2016,5:57:00 PM,00:07,Personal,Edgehill Farms,Preston,1.4,0.12,,12,,,,,,,,
20-07-2016,20-07-2016,6:16:00 PM,20-07-2016,20-07-2016,6:20:00 PM,00:04,Personal,Preston,Whitebridge,1.4,0.07,,21,,,,,,,,
21-07-2016,21-07-2016,5:17:00 PM,21-07-2016,21-07-2016,5:23:00 PM,00:06,Business,Whitebridge,Edgehill Farms,2.7,0.1,,27,,,,,,,,
21-07-2016,21-07-2016,5:42:00 PM,21-07-2016,21-07-2016,5:51:00 PM,00:09,Business,Edgehill Farms,Burtrose,2.3,0.15,,15.33333333,,,,,,,,
21-07-2016,21-07-2016,6:27:00 PM,21-07-2016,21-07-2016,6:42:00 PM,00:15,Business,Cary,Morrisville,3.7,0.25,,14.8,,,,,,,,
21-07-2016,21-07-2016,7:30:00 PM,21-07-2016,21-07-2016,7:39:00 PM,00:09,Business,Morrisville,Cary,2.9,0.15,,19.33333333,,,,,,,,
22-07-2016,22-07-2016,10:42:00 AM,22-07-2016,22-07-2016,10:53:00 AM,00:11,Business,Cary,Morrisville,3.8,0.18,,20.72727273,,,,,,,,
22-07-2016,22-07-2016,11:11:00 AM,22-07-2016,22-07-2016,11:25:00 AM,00:14,Business,Morrisville,Cary,5.1,0.23,,21.85714286,,,,,,,,
22-07-2016,22-07-2016,11:37:00 AM,22-07-2016,22-07-2016,12:00:00 PM,00:23,Business,Hazelwood,Lexington Park at Amberly,9.1,0.38,,23.73913043,,,,,,,,
22-07-2016,22-07-2016,12:14:00 PM,22-07-2016,22-07-2016,12:31:00 PM,00:17,Business,Cary,Durham,8,0.28,,28.23529412,,,,,,,,
22-07-2016,22-07-2016,1:21:00 PM,22-07-2016,22-07-2016,1:42:00 PM,00:21,Business,Durham,Cary,9.9,0.35,Meeting,28.28571429,,,,,,,,
22-07-2016,22-07-2016,2:27:00 PM,22-07-2016,22-07-2016,2:43:00 PM,00:16,Business,Cary,Morrisville,6.1,0.27,Meal/Entertain,22.875,,,,,,,,
22-07-2016,22-07-2016,3:49:00 PM,22-07-2016,22-07-2016,4:22:00 PM,00:33,Business,Morrisville,Cary,12.2,0.55,,22.18181818,,,,,,,,
22-07-2016,22-07-2016,6:33:00 PM,22-07-2016,22-07-2016,6:51:00 PM,00:18,Business,Wayne Ridge,Whitebridge,8,0.3,,26.66666667,,,,,,,,
23-07-2016,23-07-2016,2:27:00 PM,23-07-2016,23-07-2016,2:44:00 PM,00:17,Business,Cary,Morrisville,4,0.28,,14.11764706,,,,,,,,
23-07-2016,23-07-2016,2:48:00 PM,23-07-2016,23-07-2016,3:12:00 PM,00:24,Business,Morrisville,Cary,9.5,0.4,,23.75,,,,,,,,
23-07-2016,23-07-2016,3:15:00 PM,23-07-2016,23-07-2016,3:27:00 PM,00:12,Business,Cary,Morrisville,3,0.2,,15,,,,,,,,
23-07-2016,23-07-2016,3:50:00 PM,23-07-2016,23-07-2016,4:10:00 PM,00:20,Business,Morrisville,Cary,6.3,0.33,,18.9,,,,,,,,
